EVENT,COUNTRY,FREQUENCY,TIME,ISCED11,AGE,SEX,VALUE
Sports events,Croatia,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,28.0
Sports events,Croatia,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,5.5
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,35.3
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,55.8
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,19.8
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,25.1
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,36.3
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,18.2
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,21.0
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,33.3
Sports events,Croatia,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,13.6
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Total,64.7
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Males,55.8
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Females,74.1
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Total,66.7
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Males,58.0
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Females,75.7
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 25 to 34 years,Total,71.7
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 25 to 34 years,Males,63.5
Sports events,Italy,Not in the last 12 months,2015,All ISCED 2011 levels,From 25 to 34 years,Females,80.0
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,64.0
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,54.0
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,74.2
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,66.2
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,56.8
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,76.2
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,71.3
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,61.8
Sports events,Italy,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,81.7
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,57.0
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,43.7
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,68.7
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,59.8
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,46.5
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,69.6
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,62.7
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,51.6
Sports events,Italy,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,70.5
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Total,19.7
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Males,23.3
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Females,15.9
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Total,18.7
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Males,23.1
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Females,14.1
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Total,17.2
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Males,22.3
Sports events,Italy,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Females,12.1
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,20.7
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,25.2
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,16.1
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,19.3
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,24.2
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,14.1
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,17.1
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,23.3
Sports events,Italy,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,10.2
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,23.7
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,31.1
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,17.3
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,21.4
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,29.7
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,15.4
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,21.9
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,28.2
Sports events,Italy,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,17.5
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 16 to 24 years,Total,35.3
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 16 to 24 years,Males,44.2
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 16 to 24 years,Females,25.9
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Total,33.3
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Males,42.0
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Females,24.3
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Total,28.3
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Males,36.5
Sports events,Italy,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Females,20.0
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,36.0
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,46.0
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,25.8
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,33.8
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,43.2
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,23.8
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,28.7
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,38.2
Sports events,Italy,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,18.3
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,43.0
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,56.3
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,31.3
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,40.2
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,53.5
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,30.4
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,37.3
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,48.4
Sports events,Italy,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,29.5
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Total,15.6
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Males,20.9
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Females,10.0
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 16 to 29 years,Total,14.6
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 16 to 29 years,Males,18.9
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 16 to 29 years,Females,10.2
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 25 to 34 years,Total,11.1
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 25 to 34 years,Males,14.2
Sports events,Italy,At least 4 times,2015,All ISCED 2011 levels,From 25 to 34 years,Females,7.9
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,15.3
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,20.8
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,9.7
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,14.5
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,19.0
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,9.8
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,11.6
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,14.8
Sports events,Italy,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,8.1
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,19.3
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,25.2
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,14.1
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,18.8
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,23.8
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,15.0
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,15.4
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,20.2
Sports events,Italy,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,12.0
Sports events,Cyprus,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Total,56.5
Sports events,Cyprus,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Males,38.4
Sports events,Cyprus,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Females,75.2
Sports events,Cyprus,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Total,60.8
