TIME,COUNTRY,COFOG99,VALUE
2020,Greece,Public order and safety,2.4
2020,Greece,Economic affairs,9.9
2020,Greece,Fuel and energy,0.0
2020,Greece,Transport,2.1
2020,Greece,Environmental protection,1.6
2020,Greece,Housing and community amenities,0.3
2020,Greece,Health,6.7
2020,Greece,Medical products appliances and equipment,1.8
2020,Greece,Outpatient services,0.6
2020,Greece,Hospital services,4.0
2020,Greece,Recreation culture and religion,1.0
2020,Greece,Recreational and sporting services,0.5
2020,Greece,Cultural services,0.2
2020,Greece,Education,4.5
2020,Greece,Tertiary education,1.0
2020,Greece,Social protection,22.5
2020,Greece,Sickness and disability,1.7
2020,Greece,Old age,15.7
2020,Greece,Family and children,1.0
2020,Greece,Unemployment,0.9
2020,Greece,Housing,0.2
2020,Greece,Social exclusion n.e.c.,0.6
2020,Spain,Total,52.4
2020,Spain,General public services,5.9
2020,Spain,Defence,0.9
2020,Spain,Public order and safety,2.1
2020,Spain,Economic affairs,6.6
2020,Spain,Fuel and energy,0.5
2020,Spain,Transport,1.9
2020,Spain,Environmental protection,1.0
2020,Spain,Housing and community amenities,0.5
2020,Spain,Health,7.6
2020,Spain,Medical products appliances and equipment,1.2
2020,Spain,Outpatient services,2.8
2020,Spain,Hospital services,3.2
2020,Spain,Recreation culture and religion,1.3
2020,Spain,Recreational and sporting services,0.4
2020,Spain,Cultural services,0.5
2020,Spain,Education,4.6
2020,Spain,Tertiary education,0.6
2020,Spain,Social protection,22.1
2020,Spain,Sickness and disability,3.1
2020,Spain,Old age,10.9
2020,Spain,Family and children,1.0
2020,Spain,Unemployment,3.8
2020,Spain,Housing,0.0
2020,Spain,Social exclusion n.e.c.,0.5
2020,France,Total,61.6
2020,France,General public services,5.8
2020,France,Defence,1.9
2020,France,Public order and safety,1.8
2020,France,Economic affairs,6.8
2020,France,Fuel and energy,0.6
2020,France,Transport,2.2
2020,France,Environmental protection,1.0
2020,France,Housing and community amenities,1.1
2020,France,Health,9.0
2020,France,Medical products appliances and equipment,1.5
2020,France,Outpatient services,3.1
2020,France,Hospital services,3.8
2020,France,Recreation culture and religion,1.5
2020,France,Recreational and sporting services,0.6
2020,France,Cultural services,0.7
2020,France,Education,5.5
2020,France,Tertiary education,0.7
2020,France,Social protection,27.3
2020,France,Sickness and disability,3.3
2020,France,Old age,14.1
2020,France,Family and children,2.4
2020,France,Unemployment,3.3
2020,France,Housing,0.9
2020,France,Social exclusion n.e.c.,1.5
2020,Croatia,Total,54.5
2020,Croatia,General public services,6.2
2020,Croatia,Defence,1.1
2020,Croatia,Public order and safety,2.4
2020,Croatia,Economic affairs,11.3
2020,Croatia,Fuel and energy,1.2
2020,Croatia,Transport,4.0
2020,Croatia,Environmental protection,0.8
2020,Croatia,Housing and community amenities,2.4
2020,Croatia,Health,7.3
2020,Croatia,Medical products appliances and equipment,2.0
2020,Croatia,Outpatient services,1.0
2020,Croatia,Hospital services,3.6
2020,Croatia,Recreation culture and religion,1.7
2020,Croatia,Recreational and sporting services,0.4
2020,Croatia,Cultural services,0.8
2020,Croatia,Education,5.4
2020,Croatia,Tertiary education,1.1
2020,Croatia,Social protection,15.7
2020,Croatia,Sickness and disability,1.9
2020,Croatia,Old age,9.4
2020,Croatia,Family and children,2.2
2020,Croatia,Unemployment,0.5
2020,Croatia,Housing,0.1
2020,Croatia,Social exclusion n.e.c.,0.1
2020,Italy,Total,57.1
2020,Italy,General public services,8.7
2020,Italy,Defence,1.4
2020,Italy,Public order and safety,2.0
2020,Italy,Economic affairs,5.4
2020,Italy,Fuel and energy,0.7
2020,Italy,Transport,2.1
2020,Italy,Environmental protection,1.0
2020,Italy,Housing and community amenities,0.5
2020,Italy,Health,7.9
2020,Italy,Medical products appliances and equipment,1.0
2020,Italy,Outpatient services,2.9
2020,Italy,Hospital services,3.2
2020,Italy,Recreation culture and religion,0.8
2020,Italy,Recreational and sporting services,0.3
2020,Italy,Cultural services,0.3
2020,Italy,Education,4.3
2020,Italy,Tertiary education,0.3
2020,Italy,Social protection,25.2
2020,Italy,Sickness and disability,2.0
2020,Italy,Old age,15.1
2020,Italy,Family and children,1.1
2020,Italy,Unemployment,2.5
2020,Italy,Housing,0.0
2020,Italy,Social exclusion n.e.c.,1.5
2020,Cyprus,Total,45.1
2020,Cyprus,General public services,7.6
2020,Cyprus,Defence,1.9
2020,Cyprus,Public order and safety,1.9
2020,Cyprus,Economic affairs,5.6
2020,Cyprus,Fuel and energy,0.2
2020,Cyprus,Transport,0.7
2020,Cyprus,Environmental protection,0.3
2020,Cyprus,Housing and community amenities,1.5
2020,Cyprus,Health,5.9
2020,Cyprus,Medical products appliances and equipment,1.0
2020,Cyprus,Outpatient services,1.5
2020,Cyprus,Hospital services,3.2
2020,Cyprus,Recreation culture and religion,0.9
2020,Cyprus,Recreational and sporting services,0.4
2020,Cyprus,Cultural services,0.2
2020,Cyprus,Education,5.9
2020,Cyprus,Tertiary education,1.0
2020,Cyprus,Social protection,13.6
2020,Cyprus,Sickness and disability,0.5
2020,Cyprus,Old age,6.6
2020,Cyprus,Family and children,3.0
2020,Cyprus,Unemployment,0.7
2020,Cyprus,Housing,0.0
2020,Cyprus,Social exclusion n.e.c.,1.3
2020,Latvia,Total,43.1
2020,Latvia,General public services,4.0
2020,Latvia,Defence,2.5
2020,Latvia,Public order and safety,2.3
2020,Latvia,Economic affairs,7.0
2020,Latvia,Fuel and energy,0.7
2020,Latvia,Transport,4.4
2020,Latvia,Environmental protection,0.6
2020,Latvia,Housing and community amenities,1.2
2020,Latvia,Health,4.8
2020,Latvia,Medical products appliances and equipment,0.7
2020,Latvia,Outpatient services,1.1
2020,Latvia,Hospital services,2.7
2020,Latvia,Recreation culture and religion,1.4
2020,Latvia,Recreational and sporting services,0.2
2020,Latvia,Cultural services,0.9
2020,Latvia,Education,5.9
2020,Latvia,Tertiary education,1.0
2020,Latvia,Social protection,13.5
2020,Latvia,Sickness and disability,2.9
2020,Latvia,Old age,7.7
2020,Latvia,Family and children,1.3
2020,Latvia,Unemployment,0.6
2020,Latvia,Housing,0.1
2020,Latvia,Social exclusion n.e.c.,0.4
2020,Lithuania,Total,42.9
2020,Lithuania,General public services,3.5
2020,Lithuania,Defence,2.3
2020,Lithuania,Public order and safety,1.5
2020,Lithuania,Economic affairs,5.6
2020,Lithuania,Fuel and energy,0.2
2020,Lithuania,Transport,1.8
2020,Lithuania,Environmental protection,0.5
2020,Lithuania,Housing and community amenities,0.6
2020,Lithuania,Health,5.9
2020,Lithuania,Medical products appliances and equipment,0.9
2020,Lithuania,Outpatient services,1.8
2020,Lithuania,Hospital services,2.6
2020,Lithuania,Recreation culture and religion,1.4
2020,Lithuania,Recreational and sporting services,0.3
2020,Lithuania,Cultural services,0.9
2020,Lithuania,Education,5.2
2020,Lithuania,Tertiary education,0.8
2020,Lithuania,Social protection,16.3
2020,Lithuania,Sickness and disability,4.7
2020,Lithuania,Old age,6.7
2020,Lithuania,Family and children,2.1
2020,Lithuania,Unemployment,1.7
2020,Lithuania,Housing,0.1
2020,Lithuania,Social exclusion n.e.c.,0.4
2020,Luxembourg,Total,47.2
2020,Luxembourg,General public services,5.1
2020,Luxembourg,Defence,0.7
2020,Luxembourg,Public order and safety,1.3
2020,Luxembourg,Economic affairs,5.8
2020,Luxembourg,Fuel and energy,0.1
2020,Luxembourg,Transport,3.4
2020,Luxembourg,Environmental protection,1.1
2020,Luxembourg,Housing and community amenities,0.5
2020,Luxembourg,Health,5.9
2020,Luxembourg,Medical products appliances and equipment,1.9
2020,Luxembourg,Outpatient services,1.1
2020,Luxembourg,Hospital services,2.3
2020,Luxembourg,Recreation culture and religion,1.2
2020,Luxembourg,Recreational and sporting services,0.5
2020,Luxembourg,Cultural services,0.5
2020,Luxembourg,Education,5.0
2020,Luxembourg,Tertiary education,0.5
2020,Luxembourg,Social protection,20.6
2020,Luxembourg,Sickness and disability,3.7
2020,Luxembourg,Old age,10.0
2020,Luxembourg,Family and children,3.7
2020,Luxembourg,Unemployment,2.1
2020,Luxembourg,Housing,0.1
2020,Luxembourg,Social exclusion n.e.c.,0.9
2020,Hungary,Total,51.6
2020,Hungary,General public services,8.2
2020,Hungary,Defence,1.1
2020,Hungary,Public order and safety,2.1
2020,Hungary,Economic affairs,9.6
2020,Hungary,Fuel and energy,0.4
2020,Hungary,Transport,4.6
2020,Hungary,Environmental protection,0.8
2020,Hungary,Housing and community amenities,1.0
2020,Hungary,Health,6.4
2020,Hungary,Medical products appliances and equipment,0.8
2020,Hungary,Outpatient services,1.4
2020,Hungary,Hospital services,3.5
2020,Hungary,Recreation culture and religion,4.0
2020,Hungary,Recreational and sporting services,1.3
2020,Hungary,Cultural services,1.3
2020,Hungary,Education,4.7
2020,Hungary,Tertiary education,1.0
2020,Hungary,Social protection,13.6
2020,Hungary,Sickness and disability,2.3
2020,Hungary,Old age,6.5
2020,Hungary,Family and children,2.4
2020,Hungary,Unemployment,0.4
2020,Hungary,Housing,0.1
2020,Hungary,Social exclusion n.e.c.,0.9
2020,Malta,Total,45.9
2020,Malta,General public services,5.6
2020,Malta,Defence,0.5
2020,Malta,Public order and safety,1.5
2020,Malta,Economic affairs,10.0
2020,Malta,Fuel and energy,0.6
2020,Malta,Transport,2.8
2020,Malta,Environmental protection,1.5
2020,Malta,Housing and community amenities,0.4
2020,Malta,Health,7.2
2020,Malta,Medical products appliances and equipment,0.7
2020,Malta,Outpatient services,1.0
2020,Malta,Hospital services,4.2
2020,Malta,Recreation culture and religion,1.3
2020,Malta,Recreational and sporting services,0.2
2020,Malta,Cultural services,0.9
2020,Malta,Education,5.9
2020,Malta,Tertiary education,1.0
2020,Malta,Social protection,12.0
2020,Malta,Sickness and disability,1.0
2020,Malta,Old age,7.2
2020,Malta,Family and children,1.0
2020,Malta,Unemployment,0.2
2020,Malta,Housing,0.2
2020,Malta,Social exclusion n.e.c.,0.4
2020,Netherlands,Total,48.0
2020,Netherlands,General public services,4.1
2020,Netherlands,Defence,1.3
2020,Netherlands,Public order and safety,2.0
2020,Netherlands,Economic affairs,6.7
2020,Netherlands,Fuel and energy,0.3
2020,Netherlands,Transport,2.3
2020,Netherlands,Environmental protection,1.5
2020,Netherlands,Housing and community amenities,0.5
2020,Netherlands,Health,8.0
2020,Netherlands,Medical products appliances and equipment,0.9
2020,Netherlands,Outpatient services,2.4
2020,Netherlands,Hospital services,3.8
2020,Netherlands,Recreation culture and religion,1.3
2020,Netherlands,Recreational and sporting services,0.5
2020,Netherlands,Cultural services,0.5
2020,Netherlands,Education,5.3
2020,Netherlands,Tertiary education,1.3
2020,Netherlands,Social protection,17.4
2020,Netherlands,Sickness and disability,4.3
2020,Netherlands,Old age,6.7
2020,Netherlands,Family and children,2.1
2020,Netherlands,Unemployment,0.9
2020,Netherlands,Housing,0.5
2020,Netherlands,Social exclusion n.e.c.,2.8
2020,Austria,Total,57.1
2020,Austria,General public services,6.2
2020,Austria,Defence,0.6
2020,Austria,Public order and safety,1.4
2020,Austria,Economic affairs,9.8
2020,Austria,Fuel and energy,0.0
2020,Austria,Transport,3.1
2020,Austria,Environmental protection,0.4
2020,Austria,Housing and community amenities,0.3
2020,Austria,Health,9.2
2020,Austria,Medical products appliances and equipment,1.2
2020,Austria,Outpatient services,1.6
2020,Austria,Hospital services,5.1
2020,Austria,Recreation culture and religion,1.2
2020,Austria,Recreational and sporting services,0.3
2020,Austria,Cultural services,0.5
2020,Austria,Education,5.1
2020,Austria,Tertiary education,0.8
2020,Austria,Social protection,22.9
2020,Austria,Sickness and disability,1.9
2020,Austria,Old age,13.9
2020,Austria,Family and children,2.4
2020,Austria,Unemployment,1.9
2020,Austria,Housing,0.1
2020,Austria,Social exclusion n.e.c.,1.1
2020,Poland,Total,48.7
2020,Poland,General public services,4.4
2020,Poland,Defence,1.7
2020,Poland,Public order and safety,2.3
2020,Poland,Economic affairs,9.1
2020,Poland,Fuel and energy,0.2
2020,Poland,Transport,3.7
2020,Poland,Environmental protection,0.6
2020,Poland,Housing and community amenities,0.5
2020,Poland,Health,5.4
2020,Poland,Medical products appliances and equipment,0.1
2020,Poland,Outpatient services,1.5
2020,Poland,Hospital services,3.4
2020,Poland,Recreation culture and religion,1.3
2020,Poland,Recreational and sporting services,0.4
2020,Poland,Cultural services,0.7
2020,Poland,Education,5.2
2020,Poland,Tertiary education,1.3
2020,Poland,Social protection,18.2
2020,Poland,Sickness and disability,2.3
2020,Poland,Old age,10.1
2020,Poland,Family and children,3.3
2020,Poland,Unemployment,0.3
2020,Poland,Housing,0.0
2020,Poland,Social exclusion n.e.c.,0.3
2020,Portugal,Total,49.3
2020,Portugal,General public services,7.1
2020,Portugal,Defence,0.8
2020,Portugal,Public order and safety,1.9
2020,Portugal,Economic affairs,6.2
2020,Portugal,Fuel and energy,0.1
2020,Portugal,Transport,2.6
2020,Portugal,Environmental protection,0.7
2020,Portugal,Housing and community amenities,0.5
2020,Portugal,Health,7.2
2020,Portugal,Medical products appliances and equipment,0.6
2020,Portugal,Outpatient services,2.0
2020,Portugal,Hospital services,4.1
2020,Portugal,Recreation culture and religion,1.0
2020,Portugal,Recreational and sporting services,0.3
2020,Portugal,Cultural services,0.3
2020,Portugal,Education,5.0
2020,Portugal,Tertiary education,0.8
2020,Portugal,Social protection,18.8
2020,Portugal,Sickness and disability,1.5
2020,Portugal,Old age,12.5
2020,Portugal,Family and children,1.3
2020,Portugal,Unemployment,0.6
2020,Portugal,Housing,0.2
2020,Portugal,Social exclusion n.e.c.,0.4
2020,Romania,Total,42.0
2020,Romania,General public services,5.1
2020,Romania,Defence,2.4
2020,Romania,Public order and safety,2.5
2020,Romania,Economic affairs,6.3
2020,Romania,Fuel and energy,0.4
2020,Romania,Transport,3.3
2020,Romania,Environmental protection,0.7
2020,Romania,Housing and community amenities,1.1
2020,Romania,Health,5.5
2020,Romania,Medical products appliances and equipment,1.0
2020,Romania,Outpatient services,0.1
2020,Romania,Hospital services,3.1
2020,Romania,Recreation culture and religion,1.0
2020,Romania,Recreational and sporting services,0.3
2020,Romania,Cultural services,0.4
2020,Romania,Education,3.7
2020,Romania,Tertiary education,0.7
2020,Romania,Social protection,13.8
2020,Romania,Sickness and disability,1.2
2020,Romania,Old age,9.9
2020,Romania,Family and children,1.6
2020,Romania,Unemployment,0.1
2020,Romania,Housing,0.0
2020,Romania,Social exclusion n.e.c.,0.4
2020,Slovenia,Total,51.3
2020,Slovenia,General public services,5.4
2020,Slovenia,Defence,1.0
2020,Slovenia,Public order and safety,1.8
2020,Slovenia,Economic affairs,8.1
2020,Slovenia,Fuel and energy,0.2
2020,Slovenia,Transport,2.7
2020,Slovenia,Environmental protection,0.6
2020,Slovenia,Housing and community amenities,0.6
2020,Slovenia,Health,7.9
2020,Slovenia,Medical products appliances and equipment,1.0
2020,Slovenia,Outpatient services,2.2
2020,Slovenia,Hospital services,3.9
2020,Slovenia,Recreation culture and religion,1.4
2020,Slovenia,Recreational and sporting services,0.3
2020,Slovenia,Cultural services,0.7
2020,Slovenia,Education,5.8
2020,Slovenia,Tertiary education,1.2
2020,Slovenia,Social protection,18.7
2020,Slovenia,Sickness and disability,2.4
2020,Slovenia,Old age,11.0
2020,Slovenia,Family and children,2.0
2020,Slovenia,Unemployment,0.6
2020,Slovenia,Housing,0.0
2020,Slovenia,Social exclusion n.e.c.,1.1
2020,Slovakia,Total,45.6
2020,Slovakia,General public services,6.2
2020,Slovakia,Defence,1.4
2020,Slovakia,Public order and safety,2.5
2020,Slovakia,Economic affairs,5.8
2020,Slovakia,Fuel and energy,0.8
2020,Slovakia,Transport,4.0
2020,Slovakia,Environmental protection,0.9
2020,Slovakia,Housing and community amenities,0.5
2020,Slovakia,Health,6.3
2020,Slovakia,Medical products appliances and equipment,0.9
2020,Slovakia,Outpatient services,1.5
2020,Slovakia,Hospital services,3.2
2020,Slovakia,Recreation culture and religion,1.2
2020,Slovakia,Recreational and sporting services,0.2
2020,Slovakia,Cultural services,0.6
2020,Slovakia,Education,4.6
2020,Slovakia,Tertiary education,0.6
2020,Slovakia,Social protection,16.3
2020,Slovakia,Sickness and disability,3.9
2020,Slovakia,Old age,8.4
2020,Slovakia,Family and children,1.2
2020,Slovakia,Unemployment,0.4
2020,Slovakia,Housing,0.0
2020,Slovakia,Social exclusion n.e.c.,0.2
2020,Finland,Total,57.5
2020,Finland,General public services,8.4
2020,Finland,Defence,1.4
2020,Finland,Public order and safety,1.2
2020,Finland,Economic affairs,5.2
2020,Finland,Fuel and energy,0.2
2020,Finland,Transport,2.5
2020,Finland,Environmental protection,0.2
2020,Finland,Housing and community amenities,0.3
2020,Finland,Health,7.7
2020,Finland,Medical products appliances and equipment,0.7
2020,Finland,Outpatient services,3.4
2020,Finland,Hospital services,3.3
2020,Finland,Recreation culture and religion,1.5
2020,Finland,Recreational and sporting services,0.6
2020,Finland,Cultural services,0.5
2020,Finland,Education,5.9
2020,Finland,Tertiary education,1.7
2020,Finland,Social protection,25.7
2020,Finland,Sickness and disability,3.2
2020,Finland,Old age,14.5
2020,Finland,Family and children,3.1
2020,Finland,Unemployment,2.3
