DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2007,1.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2008,1.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2009,1.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2010,1.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2011,1.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2012,1.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2013,1.3,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2014,1.34,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2015,1.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2016,1.37,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2017,1.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2018,1.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2019,1.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2020,1.53,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2000,0.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2001,0.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2002,0.66,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2003,0.66,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2004,0.75,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2005,0.75,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2006,0.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2007,0.8,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2008,0.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2009,0.83,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2010,0.78,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2011,0.9,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2012,0.89,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2013,0.95,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2014,1.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2015,1.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2016,0.84,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2017,0.9,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2018,0.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2019,0.99,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,2020,1.16,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2000,1.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2003,1.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2004,1.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2005,1.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2006,1.65,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2007,1.57,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2008,1.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2009,1.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2010,1.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2011,1.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2012,1.21,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2013,1.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2014,1.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2015,1.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2016,1.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2017,1.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2018,1.17,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2019,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,2020,1.13,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2000,0.43,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2001,0.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2002,0.41,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2003,0.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2004,0.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2005,0.53,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2006,0.65,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2007,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2008,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2009,0.45,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2010,0.61,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2011,0.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2012,0.66,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2013,0.61,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2014,0.69,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2015,0.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2016,0.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2017,0.51,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2018,0.64,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2019,0.64,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,2020,0.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2011,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2013,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2014,0.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2015,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2016,0.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2017,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Montenegro,2018,0.5,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),North Macedonia,2015,0.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),North Macedonia,2016,0.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),North Macedonia,2017,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),North Macedonia,2018,0.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),North Macedonia,2019,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),North Macedonia,2020,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2002,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2003,0.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2004,0.49,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2005,0.53,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2006,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2007,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2008,0.53,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2009,0.51,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2010,0.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2011,0.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2012,0.8,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2013,0.74,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2014,0.69,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2015,0.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2016,0.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2017,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2018,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2019,0.57,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Malta,2020,0.67,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2000,1.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2001,1.8,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2002,1.75,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2003,1.78,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2004,1.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2005,1.77,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2006,1.74,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2007,1.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2008,1.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2009,1.67,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2010,1.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2011,1.88,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2012,1.92,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2013,2.16,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2014,2.17,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2015,2.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2016,2.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2017,2.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2018,2.14,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2019,2.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,2020,2.29,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2001,1.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2002,1.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2003,1.68,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2004,1.54,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2005,1.48,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2006,1.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2007,1.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2008,1.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2009,1.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2010,1.65,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2011,1.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2012,1.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2013,1.65,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2014,1.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2015,1.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2016,2.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2017,2.1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2018,2.05,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2019,2.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Norway,2020,2.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2000,0.64,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2001,0.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2002,0.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2003,0.54,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2004,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2005,0.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2006,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2007,0.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2008,0.6,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2009,0.66,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2010,0.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2011,0.75,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2012,0.88,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2013,0.88,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2014,0.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2015,1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2016,0.96,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2017,1.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2018,1.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2019,1.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Poland,2020,1.39,
