"TIME","GEO","INDIC","S_ADJ","UNIT","Value"
"2021M01","Malta","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","88.6"
"2021M01","Netherlands","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","95.6"
"2021M01","Austria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","88.4"
"2021M01","Poland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","91.3"
"2021M01","Portugal","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.6"
"2021M01","Romania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","100.9"
"2021M01","Slovenia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.6"
"2021M01","Slovakia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","94.9"
"2021M01","Finland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","93.2"
"2021M01","Sweden","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.4"
"2021M01","United Kingdom","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index",":"
"2021M01","Montenegro","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","82.8"
"2021M01","North Macedonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","90.9"
"2021M01","Albania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","98.1"
"2021M01","Serbia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.2"
"2021M01","Turkey","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","93.0"
"2021M02","Belgium","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","96.9"
"2021M02","Bulgaria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.7"
"2021M02","Czechia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","93.8"
"2021M02","Denmark","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","87.0"
"2021M02","Germany (until 1990 former territory of the FRG)","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","91.5"
"2021M02","Estonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.6"
"2021M02","Ireland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","90.6"
"2021M02","Greece","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","105.6"
"2021M02","Spain","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","89.1"
"2021M02","France","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","87.6"
"2021M02","Croatia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","89.7"
"2021M02","Italy","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","96.6"
"2021M02","Cyprus","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","87.0"
"2021M02","Latvia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","89.1"
"2021M02","Lithuania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.5"
"2021M02","Luxembourg","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index",":"
"2021M02","Hungary","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","103.7"
"2021M02","Malta","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","87.0"
"2021M02","Netherlands","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","95.4"
"2021M02","Austria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","93.6"
"2021M02","Poland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","93.6"
"2021M02","Portugal","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.6"
"2021M02","Romania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.4"
"2021M02","Slovenia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","100.9"
"2021M02","Slovakia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","89.4"
"2021M02","Finland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.0"
"2021M02","Sweden","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.9"
"2021M02","United Kingdom","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index",":"
"2021M02","Montenegro","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","80.2"
"2021M02","North Macedonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","91.1"
"2021M02","Albania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","98.4"
"2021M02","Serbia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","104.8"
"2021M02","Turkey","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","91.1"
"2021M03","Belgium","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.0"
"2021M03","Bulgaria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","102.1"
"2021M03","Czechia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","89.9"
"2021M03","Denmark","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","95.5"
"2021M03","Germany (until 1990 former territory of the FRG)","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.9"
"2021M03","Estonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.8"
"2021M03","Ireland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.8"
