"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value"
"2019","Norway","16 years or over","Total","Median equivalised net income","Euro","39,721"
"2019","Norway","Less than 18 years","Total","Median equivalised net income","Euro","37,619"
"2019","Norway","From 18 to 24 years","Total","Median equivalised net income","Euro","29,030"
"2019","Norway","From 18 to 64 years","Total","Median equivalised net income","Euro","41,120"
"2019","Norway","18 years or over","Total","Median equivalised net income","Euro","39,869"
"2019","Norway","From 25 to 49 years","Total","Median equivalised net income","Euro","39,450"
"2019","Norway","From 25 to 54 years","Total","Median equivalised net income","Euro","40,629"
"2019","Norway","From 50 to 64 years","Total","Median equivalised net income","Euro","48,317"
"2019","Norway","From 55 to 64 years","Total","Median equivalised net income","Euro","49,346"
"2019","Norway","Less than 60 years","Total","Median equivalised net income","Euro","39,125"
"2019","Norway","60 years or over","Total","Median equivalised net income","Euro","39,098"
"2019","Norway","Less than 65 years","Total","Median equivalised net income","Euro","39,883"
"2019","Norway","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2019","Norway","65 years or over","Total","Median equivalised net income","Euro","36,316"
"2019","Norway","Less than 75 years","Total","Median equivalised net income","Euro","39,904"
"2019","Norway","75 years or over","Total","Median equivalised net income","Euro","32,141"
"2019","Switzerland","Total","Total","Median equivalised net income","Euro","41,259"
"2019","Switzerland","Less than 6 years","Total","Median equivalised net income","Euro","37,464"
"2019","Switzerland","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2019","Switzerland","From 6 to 11 years","Total","Median equivalised net income","Euro","35,870"
"2019","Switzerland","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2019","Switzerland","From 12 to 17 years","Total","Median equivalised net income","Euro","36,857"
"2019","Switzerland","Less than 16 years","Total","Median equivalised net income","Euro","36,607"
"2019","Switzerland","From 16 to 24 years","Total","Median equivalised net income","Euro","40,398"
"2019","Switzerland","From 16 to 64 years","Total","Median equivalised net income","Euro","44,822"
"2019","Switzerland","16 years or over","Total","Median equivalised net income","Euro","42,659"
"2019","Switzerland","Less than 18 years","Total","Median equivalised net income","Euro","36,907"
"2019","Switzerland","From 18 to 24 years","Total","Median equivalised net income","Euro","41,044"
"2019","Switzerland","From 18 to 64 years","Total","Median equivalised net income","Euro","45,073"
"2019","Switzerland","18 years or over","Total","Median equivalised net income","Euro","42,827"
"2019","Switzerland","From 25 to 49 years","Total","Median equivalised net income","Euro","44,993"
"2019","Switzerland","From 25 to 54 years","Total","Median equivalised net income","Euro","45,329"
"2019","Switzerland","From 50 to 64 years","Total","Median equivalised net income","Euro","46,912"
"2019","Switzerland","From 55 to 64 years","Total","Median equivalised net income","Euro","46,505"
"2019","Switzerland","Less than 60 years","Total","Median equivalised net income","Euro","43,034"
"2019","Switzerland","60 years or over","Total","Median equivalised net income","Euro","35,980"
"2019","Switzerland","Less than 65 years","Total","Median equivalised net income","Euro","43,175"
"2019","Switzerland","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2019","Switzerland","65 years or over","Total","Median equivalised net income","Euro","33,757"
"2019","Switzerland","Less than 75 years","Total","Median equivalised net income","Euro","42,383"
"2019","Switzerland","75 years or over","Total","Median equivalised net income","Euro","31,141"
"2019","United Kingdom","Total","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","Less than 6 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 6 to 11 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 12 to 17 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","Less than 16 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 16 to 24 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 16 to 64 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","16 years or over","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","Less than 18 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 18 to 24 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 18 to 64 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","18 years or over","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 25 to 49 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 25 to 54 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 50 to 64 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 55 to 64 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","Less than 60 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","60 years or over","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","Less than 65 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","65 years or over","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","Less than 75 years","Total","Median equivalised net income","Euro",":"
"2019","United Kingdom","75 years or over","Total","Median equivalised net income","Euro",":"
"2019","North Macedonia","Total","Total","Median equivalised net income","Euro","2,727"
"2019","North Macedonia","Less than 6 years","Total","Median equivalised net income","Euro","2,405"
"2019","North Macedonia","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2019","North Macedonia","From 6 to 11 years","Total","Median equivalised net income","Euro","2,408"
"2019","North Macedonia","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2019","North Macedonia","From 12 to 17 years","Total","Median equivalised net income","Euro","2,202"
"2019","North Macedonia","Less than 16 years","Total","Median equivalised net income","Euro","2,372"
"2019","North Macedonia","From 16 to 24 years","Total","Median equivalised net income","Euro","2,382"
"2019","North Macedonia","From 16 to 64 years","Total","Median equivalised net income","Euro","2,776"
"2019","North Macedonia","16 years or over","Total","Median equivalised net income","Euro","2,814"
"2019","North Macedonia","Less than 18 years","Total","Median equivalised net income","Euro","2,346"
"2019","North Macedonia","From 18 to 24 years","Total","Median equivalised net income","Euro","2,465"
"2019","North Macedonia","From 18 to 64 years","Total","Median equivalised net income","Euro","2,790"
"2019","North Macedonia","18 years or over","Total","Median equivalised net income","Euro","2,838"
"2019","North Macedonia","From 25 to 49 years","Total","Median equivalised net income","Euro","2,842"
"2019","North Macedonia","From 25 to 54 years","Total","Median equivalised net income","Euro","2,854"
"2019","North Macedonia","From 50 to 64 years","Total","Median equivalised net income","Euro","2,906"
"2019","North Macedonia","From 55 to 64 years","Total","Median equivalised net income","Euro","2,911"
"2019","North Macedonia","Less than 60 years","Total","Median equivalised net income","Euro","2,671"
"2019","North Macedonia","60 years or over","Total","Median equivalised net income","Euro","2,988"
"2019","North Macedonia","Less than 65 years","Total","Median equivalised net income","Euro","2,692"
"2019","North Macedonia","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2019","North Macedonia","65 years or over","Total","Median equivalised net income","Euro","3,030"
"2019","North Macedonia","Less than 75 years","Total","Median equivalised net income","Euro","2,719"
"2019","North Macedonia","75 years or over","Total","Median equivalised net income","Euro","2,967"
"2019","Serbia","Total","Total","Median equivalised net income","Euro","3,277"
"2019","Serbia","Less than 6 years","Total","Median equivalised net income","Euro","3,247"
"2019","Serbia","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2019","Serbia","From 6 to 11 years","Total","Median equivalised net income","Euro","3,167"
"2019","Serbia","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2019","Serbia","From 12 to 17 years","Total","Median equivalised net income","Euro","2,845"
"2019","Serbia","Less than 16 years","Total","Median equivalised net income","Euro","3,080"
"2019","Serbia","From 16 to 24 years","Total","Median equivalised net income","Euro","3,128"
"2019","Serbia","From 16 to 64 years","Total","Median equivalised net income","Euro","3,369"
"2019","Serbia","16 years or over","Total","Median equivalised net income","Euro","3,298"
"2019","Serbia","Less than 18 years","Total","Median equivalised net income","Euro","3,056"
"2019","Serbia","From 18 to 24 years","Total","Median equivalised net income","Euro","3,223"
"2019","Serbia","From 18 to 64 years","Total","Median equivalised net income","Euro","3,382"
"2019","Serbia","18 years or over","Total","Median equivalised net income","Euro","3,314"
"2019","Serbia","From 25 to 49 years","Total","Median equivalised net income","Euro","3,450"
"2019","Serbia","From 25 to 54 years","Total","Median equivalised net income","Euro","3,450"
"2019","Serbia","From 50 to 64 years","Total","Median equivalised net income","Euro","3,330"
"2019","Serbia","From 55 to 64 years","Total","Median equivalised net income","Euro","3,290"
"2019","Serbia","Less than 60 years","Total","Median equivalised net income","Euro","3,297"
"2019","Serbia","60 years or over","Total","Median equivalised net income","Euro","3,183"
"2019","Serbia","Less than 65 years","Total","Median equivalised net income","Euro","3,293"
"2019","Serbia","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2019","Serbia","65 years or over","Total","Median equivalised net income","Euro","3,179"
"2019","Serbia","Less than 75 years","Total","Median equivalised net income","Euro","3,297"
"2019","Serbia","75 years or over","Total","Median equivalised net income","Euro","2,976"
"2019","Turkey","Total","Total","Median equivalised net income","Euro","3,021"
