"ACL00","GEO","FREQUENC","TIME","ISCED11","AGE","SEX","UNIT","Value"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","35.5"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","18.7"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","27.0"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","35.8"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","19.9"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","21.6"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","29.0"
"Sports events","Spain","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","16.1"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","57.7"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","48.2"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","67.4"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","59.9"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","49.5"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","70.0"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","66.5"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","56.4"
"Sports events","France","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","75.9"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","59.0"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","50.7"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","67.7"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","61.8"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","52.8"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","71.5"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","67.5"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","56.9"
"Sports events","France","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","79.9"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","50.5"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","37.9"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","61.9"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","54.7"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","42.4"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","64.9"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","63.0"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","52.6"
"Sports events","France","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","70.5"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","22.4"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","25.1"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","19.7"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","22.8"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","26.4"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","19.3"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","22.2"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","27.3"
"Sports events","France","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","17.4"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","19.4"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","20.2"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","18.5"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","20.8"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","23.7"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","17.8"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","22.1"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","28.7"
"Sports events","France","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","14.4"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","29.6"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","35.1"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","24.7"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","27.1"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","30.9"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","23.9"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","24.2"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","27.4"
"Sports events","France","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","21.9"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","42.3"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","51.8"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","32.6"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","40.1"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","50.5"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","30.0"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","33.5"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","43.6"
"Sports events","France","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","24.1"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","41.0"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","49.3"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","32.3"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","38.2"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","47.2"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","28.5"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","32.5"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","43.1"
"Sports events","France","At least once","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","20.1"
"Sports events","France","At least once","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","49.5"
"Sports events","France","At least once","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","62.1"
"Sports events","France","At least once","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","38.1"
