"TIME","GEO","DEG_URB","CITIZEN","ISCED11","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2020","Malta","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","89.9",""
"2020","Malta","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","95.0",""
"2020","Malta","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","84.1",""
"2020","Malta","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.0",""
"2020","Malta","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","80.5",""
"2020","Malta","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","62.1",""
"2020","Netherlands","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","75.9",""
"2020","Netherlands","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","80.8",""
"2020","Netherlands","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","72.1",""
"2020","Netherlands","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","78.8",""
"2020","Netherlands","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","82.4",""
"2020","Netherlands","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","75.1",""
"2020","Austria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","73.4",""
"2020","Austria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","77.5",""
"2020","Austria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","69.7",""
"2020","Austria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","74.1",""
"2020","Austria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","77.7",""
"2020","Austria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.5",""
"2020","Poland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","77.0","u"
"2020","Poland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2020","Poland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2020","Poland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","68.6",""
"2020","Poland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","75.8",""
"2020","Poland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","61.4",""
"2020","Portugal","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","78.7",""
"2020","Portugal","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","86.3",""
"2020","Portugal","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","72.1",""
"2020","Portugal","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","69.0",""
"2020","Portugal","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","71.5",""
"2020","Portugal","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","66.8",""
"2020","Romania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
"2020","Romania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2020","Romania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","c"
"2020","Romania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","65.6",""
"2020","Romania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","74.5",""
"2020","Romania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","56.5",""
"2020","Slovenia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","75.8",""
"2020","Slovenia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","87.6",""
"2020","Slovenia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","61.7","u"
"2020","Slovenia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","70.7",""
"2020","Slovenia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","72.7",""
"2020","Slovenia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","68.6",""
"2020","Slovakia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","64.9","u"
"2020","Slovakia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2020","Slovakia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2020","Slovakia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","67.5",""
"2020","Slovakia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.3",""
"2020","Slovakia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","61.7",""
"2020","Finland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","74.7",""
"2020","Finland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","75.3",""
"2020","Finland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","74.1",""
"2020","Finland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.6",""
"2020","Finland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.6",""
"2020","Finland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","71.5",""
"2020","Sweden","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","76.5",""
"2020","Sweden","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","80.1",""
"2020","Sweden","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","72.8",""
"2020","Sweden","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","77.8",""
"2020","Sweden","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","79.0",""
"2020","Sweden","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","76.5",""
"2020","Iceland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","77.0","b"
"2020","Iceland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","74.2","b"
"2020","Iceland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","79.9","b"
"2020","Iceland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","80.6","b"
"2020","Iceland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","83.2","b"
"2020","Iceland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","77.8","b"
"2020","Norway","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","77.8",""
"2020","Norway","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","79.6",""
"2020","Norway","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","75.6",""
"2020","Norway","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","75.5",""
"2020","Norway","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","77.1",""
"2020","Norway","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","73.8",""
"2020","Switzerland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","82.3",""
"2020","Switzerland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","85.7",""
"2020","Switzerland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","78.1",""
"2020","Switzerland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","81.1",""
"2020","Switzerland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","84.1",""
"2020","Switzerland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","78.1",""
"2020","United Kingdom","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":",""
"2020","United Kingdom","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":",""
"2020","United Kingdom","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":",""
"2020","United Kingdom","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":",""
"2020","United Kingdom","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":",""
"2020","United Kingdom","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":",""
"2020","Montenegro","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
"2020","Montenegro","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2020","Montenegro","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2020","Montenegro","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","50.3",""
"2020","Montenegro","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","56.0",""
"2020","Montenegro","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","44.6",""
"2020","North Macedonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
